brand,model,model_date_start,model_date_end,type,type_date_start,type_date_end,kw,cv,category,product_line,part_number,diameter,thickness,height,width,number_of_holes,brake_disc_type,centering,min_thickness,tightening_torque,units_per_box,braking_system,wear_indicator,wva_number,fmsi,accessories,position,brake_disc_diameter,brake_disc_thickness,beyond_ev_disc,beyond_ev_pad
SKODA,SUPERB II (3T4),03/08,05/15,3.6 FSI 4x4,11/08,05/15,191,260,Brake pads,Prime,P 85 131,,20mm,70mm,175mm,,,,,,,TRW,Electric,"24738, 25217",D1633 8849,With accessoriesWith anti-squeal shimWith brake caliper bolts,,Yes
SKODA,SUPERB II (3T4),03/08,05/15,3.6 FSI 4x4,11/08,05/15,191,260,Brake pads,Prime Ceramic,P85131N,,20mm,70mm,175mm,,,,,,,TRW,Electric,"24738, 25217",D1633 8849,With accessoriesWith anti-squeal shimWith brake caliper bolts,,Yes
SKODA,SUPERB II (3T4),03/08,05/15,3.6 FSI 4x4,11/08,05/15,191,260,Brake pads,Xtra,P 85 131X,,20mm,70mm,175mm,,,,,,,TRW,Electric,"24738, 25217",D1633 8849,With accessoriesWith anti-squeal shimWith brake caliper bolts,,Yes
SKODA,SUPERB II (3T4),03/08,05/15,3.6 FSI 4x4,11/08,05/15,191,260,Brake pads,Prime,P 85 095,,17mm,57mm,106mm,,,,,,,Lucas,Prepared for wear indicator,23914,D1108 8213,With accessoriesWith anti-squeal shimWith brake caliper bolts,,
SKODA,SUPERB II (3T4),03/08,05/15,3.6 FSI 4x4,11/08,05/15,191,260,Brake pads,Prime Ceramic,P85095N,,17mm,57mm,106mm,,,,,,,Lucas,Prepared for wear indicator,23914,D1108 8213,With accessoriesWith anti-squeal shimWith brake caliper bolts,,
SKODA,SUPERB II (3T4),03/08,05/15,3.6 FSI 4x4,11/08,05/15,191,260,Brake pads,Xtra,P 85 095X,,17mm,57mm,106mm,,,,,,,Lucas,Prepared for wear indicator,23914,D1108 8213,With accessoriesWith anti-squeal shimWith brake caliper bolts,,
SKODA,SUPERB II Estate (3T5),10/09,05/15,1.8 TSI,10/09,05/15,118,160,Brake discs,Prime,09.9772.11,312mm,25mm,50mm,,5,Ventilated,65mm,22mm,120Nm,2,,,,,,
SKODA,SUPERB II Estate (3T5),10/09,05/15,1.8 TSI,10/09,05/15,118,160,Brake discs,Max,09.9772.75,312mm,25mm,50mm,,5,Ventilated,65mm,22mm,120Nm,2,,,,,,
SKODA,SUPERB II Estate (3T5),10/09,05/15,1.8 TSI,10/09,05/15,118,160,Brake discs,Xtra,09.9772.1X,312mm,25mm,50mm,,5,Ventilated,65mm,22mm,120Nm,2,,,,,,
SKODA,SUPERB II Estate (3T5),10/09,05/15,1.8 TSI,10/09,05/15,118,160,Brake discs,Sport,09.9772.1S,312mm,25mm,50mm,,5,Ventilated,65mm,22mm,120Nm,2,,,,,,
SKODA,SUPERB II Estate (3T5),10/09,05/15,1.8 TSI,10/09,05/15,118,160,Brake discs,Prime,08.9488.11,256mm,12mm,48mm,,5,Solid,65mm,10mm,120Nm,2,,,,,,
SKODA,SUPERB II Estate (3T5),10/09,05/15,1.8 TSI,10/09,05/15,118,160,Brake discs,Max,08.9488.75,256mm,12mm,48mm,,5,Solid,65mm,10mm,120Nm,2,,,,,,
SKODA,SUPERB II Estate (3T5),10/09,05/15,1.8 TSI,10/09,05/15,118,160,Brake discs,Xtra,08.9488.1X,256mm,12mm,48mm,,5,Solid,65mm,10mm,120Nm,2,,,,,,
SKODA,SUPERB II Estate (3T5),10/09,05/15,1.8 TSI,10/09,05/15,118,160,Brake discs,Prime,08.B413.11,272mm,10mm,48mm,,5,Solid,65mm,8mm,120Nm,2,,,,,,
SKODA,SUPERB II Estate (3T5),10/09,05/15,1.8 TSI,10/09,05/15,118,160,Brake discs,Max,08.B413.75,272mm,10mm,48mm,,5,Solid,65mm,8mm,120Nm,2,,,,,,
SKODA,SUPERB II Estate (3T5),10/09,05/15,1.8 TSI,10/09,05/15,118,160,Brake discs,Xtra,08.B413.1X,272mm,10mm,48mm,,5,Solid,65mm,8mm,120Nm,2,,,,,,
SKODA,SUPERB II Estate (3T5),10/09,05/15,1.8 TSI,10/09,05/15,118,160,Brake discs,Prime,08.A202.11,282mm,12mm,48mm,,5,Solid,65mm,10mm,120Nm,2,,,,,,
SKODA,SUPERB II Estate (3T5),10/09,05/15,1.8 TSI,10/09,05/15,118,160,Brake discs,Max,08.A202.75,282mm,12mm,48mm,,5,Solid,65mm,10mm,120Nm,2,,,,,,
SKODA,SUPERB II Estate (3T5),10/09,05/15,1.8 TSI,10/09,05/15,118,160,Brake discs,Xtra,08.A202.1X,282mm,12mm,48mm,,5,Solid,65mm,10mm,120Nm,2,,,,,,
SKODA,SUPERB II Estate (3T5),10/09,05/15,1.8 TSI,10/09,05/15,118,160,Brake pads,Prime,P 85 075,,20mm,66 - 71mm,155 - 157mm,,,,,,,Teves,Electric,"23587, 23588, 23589","D1107 8212, D1107 8760",With accessoriesWith anti-squeal shimWith piston clip,
SKODA,SUPERB II Estate (3T5),10/09,05/15,1.8 TSI,10/09,05/15,118,160,Brake pads,Prime Ceramic,P85075N,,20mm,66 - 71mm,155 - 157mm,,,,,,,Teves,Electric,"23587, 23588, 23589","D1107 8212, D1107 8760",With accessoriesWith anti-squeal shimWith piston clip,
SKODA,SUPERB II Estate (3T5),10/09,05/15,1.8 TSI,10/09,05/15,118,160,Brake pads,Xtra,P 85 075X,,20mm,66 - 71mm,155 - 157mm,,,,,,,Teves,Electric,"23587, 23588, 23589","D1107 8212, D1107 8760",With accessoriesWith anti-squeal shimWith piston clip,
SKODA,SUPERB II Estate (3T5),10/09,05/15,1.8 TSI,10/09,05/15,118,160,Brake pads,Prime,P 85 146,,20mm,66 - 72mm,155mm,,,,,,,Teves,Electric,"23587, 23588, 24696",D1319 8212,With accessoriesWith anti-squeal shimWith piston clip,
SKODA,SUPERB II Estate (3T5),10/09,05/15,1.8 TSI,10/09,05/15,118,160,Brake pads,Prime Ceramic,P85146N,,20mm,66 - 72mm,155mm,,,,,,,Teves,Electric,"23587, 23588, 24696",D1319 8212,With accessoriesWith anti-squeal shimWith piston clip,
SKODA,SUPERB II Estate (3T5),10/09,05/15,1.8 TSI,10/09,05/15,118,160,Brake pads,Xtra,P 85 146X,,20mm,66 - 72mm,155mm,,,,,,,Teves,Electric,"23587, 23588, 24696",D1319 8212,With accessoriesWith anti-squeal shimWith piston clip,
SKODA,SUPERB II Estate (3T5),10/09,05/15,1.8 TSI,10/09,05/15,118,160,Brake pads,Prime,P 85 073,,17mm,57mm,106mm,,,,,,,Lucas,Prepared for wear indicator,23914,D1108 8213,With accessoriesWith anti-squeal shimWith brake caliper bolts,
SKODA,SUPERB II Estate (3T5),10/09,05/15,1.8 TSI,10/09,05/15,118,160,Brake pads,Prime Ceramic,P85073N,,17mm,57mm,106mm,,,,,,,Lucas,Prepared for wear indicator,23914,D1108 8213,With accessoriesWith anti-squeal shimWith brake caliper bolts,
SKODA,SUPERB II Estate (3T5),10/09,05/15,1.8 TSI,10/09,05/15,118,160,Brake pads,Xtra,P 85 073X,,17mm,57mm,106mm,,,,,,,Lucas,Prepared for wear indicator,23914,D1108 8213,With accessoriesWith anti-squeal shimWith brake caliper bolts,
SKODA,SUPERB II Estate (3T5),10/09,05/15,1.8 TSI,10/09,05/15,118,160,Brake pads,Prime,P 85 114,,18mm,53mm,109mm,,,,,,,Bosch,Without,24563,D1456 8656,With accessoriesWith anti-squeal shimWith brake caliper bolts,
SKODA,SUPERB II Estate (3T5),10/09,05/15,1.8 TSI,10/09,05/15,118,160,Brake pads,Prime Ceramic,P85114N,,18mm,53mm,109mm,,,,,,,Bosch,Without,24563,D1456 8656,With accessoriesWith anti-squeal shimWith brake caliper bolts,
SKODA,SUPERB II Estate (3T5),10/09,05/15,1.8 TSI,10/09,05/15,118,160,Brake pads,Xtra,P 85 114X,,18mm,53mm,109mm,,,,,,,Bosch,Without,24563,D1456 8656,With accessoriesWith anti-squeal shimWith brake caliper bolts,
SKODA,SUPERB II Estate (3T5),10/09,05/15,1.8 TSI 4x4,10/09,05/15,118,160,Brake discs,Prime,09.9772.11,312mm,25mm,50mm,,5,Ventilated,65mm,22mm,120Nm,2,,,,,,
SKODA,SUPERB II Estate (3T5),10/09,05/15,1.8 TSI 4x4,10/09,05/15,118,160,Brake discs,Max,09.9772.75,312mm,25mm,50mm,,5,Ventilated,65mm,22mm,120Nm,2,,,,,,
SKODA,SUPERB II Estate (3T5),10/09,05/15,1.8 TSI 4x4,10/09,05/15,118,160,Brake discs,Xtra,09.9772.1X,312mm,25mm,50mm,,5,Ventilated,65mm,22mm,120Nm,2,,,,,,
SKODA,SUPERB II Estate (3T5),10/09,05/15,1.8 TSI 4x4,10/09,05/15,118,160,Brake discs,Sport,09.9772.1S,312mm,25mm,50mm,,5,Ventilated,65mm,22mm,120Nm,2,,,,,,
SKODA,SUPERB II Estate (3T5),10/09,05/15,1.8 TSI 4x4,10/09,05/15,118,160,Brake discs,Prime,09.A200.11,310mm,22mm,48mm,,5,Ventilated,65mm,20mm,120Nm,2,,,,,,
SKODA,SUPERB II Estate (3T5),10/09,05/15,1.8 TSI 4x4,10/09,05/15,118,160,Brake discs,Xtra,09.A200.1X,310mm,22mm,48mm,,5,Ventilated,65mm,20mm,120Nm,2,,,,,,
SKODA,SUPERB II Estate (3T5),10/09,05/15,1.8 TSI 4x4,10/09,05/15,118,160,Brake discs,Prime,08.B413.11,272mm,10mm,48mm,,5,Solid,65mm,8mm,120Nm,2,,,,,,
SKODA,SUPERB II Estate (3T5),10/09,05/15,1.8 TSI 4x4,10/09,05/15,118,160,Brake discs,Max,08.B413.75,272mm,10mm,48mm,,5,Solid,65mm,8mm,120Nm,2,,,,,,
SKODA,SUPERB II Estate (3T5),10/09,05/15,1.8 TSI 4x4,10/09,05/15,118,160,Brake discs,Xtra,08.B413.1X,272mm,10mm,48mm,,5,Solid,65mm,8mm,120Nm,2,,,,,,
SKODA,SUPERB II Estate (3T5),10/09,05/15,1.8 TSI 4x4,10/09,05/15,118,160,Brake discs,Prime,08.A202.11,282mm,12mm,48mm,,5,Solid,65mm,10mm,120Nm,2,,,,,,
SKODA,SUPERB II Estate (3T5),10/09,05/15,1.8 TSI 4x4,10/09,05/15,118,160,Brake discs,Max,08.A202.75,282mm,12mm,48mm,,5,Solid,65mm,10mm,120Nm,2,,,,,,
SKODA,SUPERB II Estate (3T5),10/09,05/15,1.8 TSI 4x4,10/09,05/15,118,160,Brake discs,Xtra,08.A202.1X,282mm,12mm,48mm,,5,Solid,65mm,10mm,120Nm,2,,,,,,
SKODA,SUPERB II Estate (3T5),10/09,05/15,1.8 TSI 4x4,10/09,05/15,118,160,Brake pads,Prime,P 85 075,,20mm,66 - 71mm,155 - 157mm,,,,,,,Teves,Electric,"23587, 23588, 23589","D1107 8212, D1107 8760",With accessoriesWith anti-squeal shimWith piston clip,
SKODA,SUPERB II Estate (3T5),10/09,05/15,1.8 TSI 4x4,10/09,05/15,118,160,Brake pads,Prime Ceramic,P85075N,,20mm,66 - 71mm,155 - 157mm,,,,,,,Teves,Electric,"23587, 23588, 23589","D1107 8212, D1107 8760",With accessoriesWith anti-squeal shimWith piston clip,
SKODA,SUPERB II Estate (3T5),10/09,05/15,1.8 TSI 4x4,10/09,05/15,118,160,Brake pads,Xtra,P 85 075X,,20mm,66 - 71mm,155 - 157mm,,,,,,,Teves,Electric,"23587, 23588, 23589","D1107 8212, D1107 8760",With accessoriesWith anti-squeal shimWith piston clip,
SKODA,SUPERB II Estate (3T5),10/09,05/15,1.8 TSI 4x4,10/09,05/15,118,160,Brake pads,Prime,P 85 146,,20mm,66 - 72mm,155mm,,,,,,,Teves,Electric,"23587, 23588, 24696",D1319 8212,With accessoriesWith anti-squeal shimWith piston clip,
SKODA,SUPERB II Estate (3T5),10/09,05/15,1.8 TSI 4x4,10/09,05/15,118,160,Brake pads,Prime Ceramic,P85146N,,20mm,66 - 72mm,155mm,,,,,,,Teves,Electric,"23587, 23588, 24696",D1319 8212,With accessoriesWith anti-squeal shimWith piston clip,
SKODA,SUPERB II Estate (3T5),10/09,05/15,1.8 TSI 4x4,10/09,05/15,118,160,Brake pads,Xtra,P 85 146X,,20mm,66 - 72mm,155mm,,,,,,,Teves,Electric,"23587, 23588, 24696",D1319 8212,With accessoriesWith anti-squeal shimWith piston clip,
SKODA,SUPERB II Estate (3T5),10/09,05/15,1.8 TSI 4x4,10/09,05/15,118,160,Brake pads,Prime,P 85 095,,17mm,57mm,106mm,,,,,,,Lucas,Prepared for wear indicator,23914,D1108 8213,With accessoriesWith anti-squeal shimWith brake caliper bolts,
SKODA,SUPERB II Estate (3T5),10/09,05/15,1.8 TSI 4x4,10/09,05/15,118,160,Brake pads,Prime Ceramic,P85095N,,17mm,57mm,106mm,,,,,,,Lucas,Prepared for wear indicator,23914,D1108 8213,With accessoriesWith anti-squeal shimWith brake caliper bolts,
SKODA,SUPERB II Estate (3T5),10/09,05/15,1.8 TSI 4x4,10/09,05/15,118,160,Brake pads,Xtra,P 85 095X,,17mm,57mm,106mm,,,,,,,Lucas,Prepared for wear indicator,23914,D1108 8213,With accessoriesWith anti-squeal shimWith brake caliper bolts,
SKODA,SUPERB II Estate (3T5),10/09,05/15,1.8 TSI 4x4,10/09,05/15,118,160,Brake pads,Prime,P 85 114,,18mm,53mm,109mm,,,,,,,Bosch,Without,24563,D1456 8656,With accessoriesWith anti-squeal shimWith brake caliper bolts,
SKODA,SUPERB II Estate (3T5),10/09,05/15,1.8 TSI 4x4,10/09,05/15,118,160,Brake pads,Prime Ceramic,P85114N,,18mm,53mm,109mm,,,,,,,Bosch,Without,24563,D1456 8656,With accessoriesWith anti-squeal shimWith brake caliper bolts,
SKODA,SUPERB II Estate (3T5),10/09,05/15,1.8 TSI 4x4,10/09,05/15,118,160,Brake pads,Xtra,P 85 114X,,18mm,53mm,109mm,,,,,,,Bosch,Without,24563,D1456 8656,With accessoriesWith anti-squeal shimWith brake caliper bolts,
SKODA,SUPERB II Estate (3T5),10/09,05/15,2.0 TDI,10/09,05/15,125,170,Brake discs,Prime,09.9772.11,312mm,25mm,50mm,,5,Ventilated,65mm,22mm,120Nm,2,,,,,,
SKODA,SUPERB II Estate (3T5),10/09,05/15,2.0 TDI,10/09,05/15,125,170,Brake discs,Max,09.9772.75,312mm,25mm,50mm,,5,Ventilated,65mm,22mm,120Nm,2,,,,,,
SKODA,SUPERB II Estate (3T5),10/09,05/15,2.0 TDI,10/09,05/15,125,170,Brake discs,Xtra,09.9772.1X,312mm,25mm,50mm,,5,Ventilated,65mm,22mm,120Nm,2,,,,,,
SKODA,SUPERB II Estate (3T5),10/09,05/15,2.0 TDI,10/09,05/15,125,170,Brake discs,Sport,09.9772.1S,312mm,25mm,50mm,,5,Ventilated,65mm,22mm,120Nm,2,,,,,,
SKODA,SUPERB II Estate (3T5),10/09,05/15,2.0 TDI,10/09,05/15,125,170,Brake discs,Prime,08.9488.11,256mm,12mm,48mm,,5,Solid,65mm,10mm,120Nm,2,,,,,,
SKODA,SUPERB II Estate (3T5),10/09,05/15,2.0 TDI,10/09,05/15,125,170,Brake discs,Max,08.9488.75,256mm,12mm,48mm,,5,Solid,65mm,10mm,120Nm,2,,,,,,
SKODA,SUPERB II Estate (3T5),10/09,05/15,2.0 TDI,10/09,05/15,125,170,Brake discs,Xtra,08.9488.1X,256mm,12mm,48mm,,5,Solid,65mm,10mm,120Nm,2,,,,,,
SKODA,SUPERB II Estate (3T5),10/09,05/15,2.0 TDI,10/09,05/15,125,170,Brake discs,Prime,08.B413.11,272mm,10mm,48mm,,5,Solid,65mm,8mm,120Nm,2,,,,,,
SKODA,SUPERB II Estate (3T5),10/09,05/15,2.0 TDI,10/09,05/15,125,170,Brake discs,Max,08.B413.75,272mm,10mm,48mm,,5,Solid,65mm,8mm,120Nm,2,,,,,,
SKODA,SUPERB II Estate (3T5),10/09,05/15,2.0 TDI,10/09,05/15,125,170,Brake discs,Xtra,08.B413.1X,272mm,10mm,48mm,,5,Solid,65mm,8mm,120Nm,2,,,,,,
SKODA,SUPERB II Estate (3T5),10/09,05/15,2.0 TDI,10/09,05/15,125,170,Brake discs,Prime,08.A202.11,282mm,12mm,48mm,,5,Solid,65mm,10mm,120Nm,2,,,,,,
SKODA,SUPERB II Estate (3T5),10/09,05/15,2.0 TDI,10/09,05/15,125,170,Brake discs,Max,08.A202.75,282mm,12mm,48mm,,5,Solid,65mm,10mm,120Nm,2,,,,,,
SKODA,SUPERB II Estate (3T5),10/09,05/15,2.0 TDI,10/09,05/15,125,170,Brake discs,Xtra,08.A202.1X,282mm,12mm,48mm,,5,Solid,65mm,10mm,120Nm,2,,,,,,
SKODA,SUPERB II Estate (3T5),10/09,05/15,2.0 TDI,10/09,05/15,125,170,Brake pads,Prime,P 85 075,,20mm,66 - 71mm,155 - 157mm,,,,,,,Teves,Electric,"23587, 23588, 23589","D1107 8212, D1107 8760",With accessoriesWith anti-squeal shimWith piston clip,
SKODA,SUPERB II Estate (3T5),10/09,05/15,2.0 TDI,10/09,05/15,125,170,Brake pads,Prime Ceramic,P85075N,,20mm,66 - 71mm,155 - 157mm,,,,,,,Teves,Electric,"23587, 23588, 23589","D1107 8212, D1107 8760",With accessoriesWith anti-squeal shimWith piston clip,
SKODA,SUPERB II Estate (3T5),10/09,05/15,2.0 TDI,10/09,05/15,125,170,Brake pads,Xtra,P 85 075X,,20mm,66 - 71mm,155 - 157mm,,,,,,,Teves,Electric,"23587, 23588, 23589","D1107 8212, D1107 8760",With accessoriesWith anti-squeal shimWith piston clip,
SKODA,SUPERB II Estate (3T5),10/09,05/15,2.0 TDI,10/09,05/15,125,170,Brake pads,Prime,P 85 146,,20mm,66 - 72mm,155mm,,,,,,,Teves,Electric,"23587, 23588, 24696",D1319 8212,With accessoriesWith anti-squeal shimWith piston clip,
SKODA,SUPERB II Estate (3T5),10/09,05/15,2.0 TDI,10/09,05/15,125,170,Brake pads,Prime Ceramic,P85146N,,20mm,66 - 72mm,155mm,,,,,,,Teves,Electric,"23587, 23588, 24696",D1319 8212,With accessoriesWith anti-squeal shimWith piston clip,
SKODA,SUPERB II Estate (3T5),10/09,05/15,2.0 TDI,10/09,05/15,125,170,Brake pads,Xtra,P 85 146X,,20mm,66 - 72mm,155mm,,,,,,,Teves,Electric,"23587, 23588, 24696",D1319 8212,With accessoriesWith anti-squeal shimWith piston clip,
SKODA,SUPERB II Estate (3T5),10/09,05/15,2.0 TDI,10/09,05/15,125,170,Brake pads,Prime,P 85 073,,17mm,57mm,106mm,,,,,,,Lucas,Prepared for wear indicator,23914,D1108 8213,With accessoriesWith anti-squeal shimWith brake caliper bolts,
SKODA,SUPERB II Estate (3T5),10/09,05/15,2.0 TDI,10/09,05/15,125,170,Brake pads,Prime Ceramic,P85073N,,17mm,57mm,106mm,,,,,,,Lucas,Prepared for wear indicator,23914,D1108 8213,With accessoriesWith anti-squeal shimWith brake caliper bolts,
SKODA,SUPERB II Estate (3T5),10/09,05/15,2.0 TDI,10/09,05/15,125,170,Brake pads,Xtra,P 85 073X,,17mm,57mm,106mm,,,,,,,Lucas,Prepared for wear indicator,23914,D1108 8213,With accessoriesWith anti-squeal shimWith brake caliper bolts,
SKODA,SUPERB II Estate (3T5),10/09,05/15,2.0 TDI,10/09,05/15,125,170,Brake pads,Prime,P 85 114,,18mm,53mm,109mm,,,,,,,Bosch,Without,24563,D1456 8656,With accessoriesWith anti-squeal shimWith brake caliper bolts,
SKODA,SUPERB II Estate (3T5),10/09,05/15,2.0 TDI,10/09,05/15,125,170,Brake pads,Prime Ceramic,P85114N,,18mm,53mm,109mm,,,,,,,Bosch,Without,24563,D1456 8656,With accessoriesWith anti-squeal shimWith brake caliper bolts,
SKODA,SUPERB II Estate (3T5),10/09,05/15,2.0 TDI,10/09,05/15,125,170,Brake pads,Xtra,P 85 114X,,18mm,53mm,109mm,,,,,,,Bosch,Without,24563,D1456 8656,With accessoriesWith anti-squeal shimWith brake caliper bolts,
SKODA,SUPERB II Estate (3T5),10/09,05/15,2.0 TDI 16V,10/09,05/15,103,140,Brake discs,Prime,09.9772.11,312mm,25mm,50mm,,5,Ventilated,65mm,22mm,120Nm,2,,,,,,
SKODA,SUPERB II Estate (3T5),10/09,05/15,2.0 TDI 16V,10/09,05/15,103,140,Brake discs,Max,09.9772.75,312mm,25mm,50mm,,5,Ventilated,65mm,22mm,120Nm,2,,,,,,
SKODA,SUPERB II Estate (3T5),10/09,05/15,2.0 TDI 16V,10/09,05/15,103,140,Brake discs,Xtra,09.9772.1X,312mm,25mm,50mm,,5,Ventilated,65mm,22mm,120Nm,2,,,,,,
SKODA,SUPERB II Estate (3T5),10/09,05/15,2.0 TDI 16V,10/09,05/15,103,140,Brake discs,Sport,09.9772.1S,312mm,25mm,50mm,,5,Ventilated,65mm,22mm,120Nm,2,,,,,,
SKODA,SUPERB II Estate (3T5),10/09,05/15,2.0 TDI 16V,10/09,05/15,103,140,Brake discs,Prime,08.9488.11,256mm,12mm,48mm,,5,Solid,65mm,10mm,120Nm,2,,,,,,
SKODA,SUPERB II Estate (3T5),10/09,05/15,2.0 TDI 16V,10/09,05/15,103,140,Brake discs,Max,08.9488.75,256mm,12mm,48mm,,5,Solid,65mm,10mm,120Nm,2,,,,,,
SKODA,SUPERB II Estate (3T5),10/09,05/15,2.0 TDI 16V,10/09,05/15,103,140,Brake discs,Xtra,08.9488.1X,256mm,12mm,48mm,,5,Solid,65mm,10mm,120Nm,2,,,,,,
SKODA,SUPERB II Estate (3T5),10/09,05/15,2.0 TDI 16V,10/09,05/15,103,140,Brake discs,Prime,08.B413.11,272mm,10mm,48mm,,5,Solid,65mm,8mm,120Nm,2,,,,,,
SKODA,SUPERB II Estate (3T5),10/09,05/15,2.0 TDI 16V,10/09,05/15,103,140,Brake discs,Max,08.B413.75,272mm,10mm,48mm,,5,Solid,65mm,8mm,120Nm,2,,,,,,
SKODA,SUPERB II Estate (3T5),10/09,05/15,2.0 TDI 16V,10/09,05/15,103,140,Brake discs,Xtra,08.B413.1X,272mm,10mm,48mm,,5,Solid,65mm,8mm,120Nm,2,,,,,,
SKODA,SUPERB II Estate (3T5),10/09,05/15,2.0 TDI 16V,10/09,05/15,103,140,Brake discs,Prime,08.A202.11,282mm,12mm,48mm,,5,Solid,65mm,10mm,120Nm,2,,,,,,
SKODA,SUPERB II Estate (3T5),10/09,05/15,2.0 TDI 16V,10/09,05/15,103,140,Brake discs,Max,08.A202.75,282mm,12mm,48mm,,5,Solid,65mm,10mm,120Nm,2,,,,,,
SKODA,SUPERB II Estate (3T5),10/09,05/15,2.0 TDI 16V,10/09,05/15,103,140,Brake discs,Xtra,08.A202.1X,282mm,12mm,48mm,,5,Solid,65mm,10mm,120Nm,2,,,,,,
SKODA,SUPERB II Estate (3T5),10/09,05/15,2.0 TDI 16V,10/09,05/15,103,140,Brake pads,Prime,P 85 075,,20mm,66 - 71mm,155 - 157mm,,,,,,,Teves,Electric,"23587, 23588, 23589","D1107 8212, D1107 8760",With accessoriesWith anti-squeal shimWith piston clip,
SKODA,SUPERB II Estate (3T5),10/09,05/15,2.0 TDI 16V,10/09,05/15,103,140,Brake pads,Prime Ceramic,P85075N,,20mm,66 - 71mm,155 - 157mm,,,,,,,Teves,Electric,"23587, 23588, 23589","D1107 8212, D1107 8760",With accessoriesWith anti-squeal shimWith piston clip,
SKODA,SUPERB II Estate (3T5),10/09,05/15,2.0 TDI 16V,10/09,05/15,103,140,Brake pads,Xtra,P 85 075X,,20mm,66 - 71mm,155 - 157mm,,,,,,,Teves,Electric,"23587, 23588, 23589","D1107 8212, D1107 8760",With accessoriesWith anti-squeal shimWith piston clip,
SKODA,SUPERB II Estate (3T5),10/09,05/15,2.0 TDI 16V,10/09,05/15,103,140,Brake pads,Prime,P 85 146,,20mm,66 - 72mm,155mm,,,,,,,Teves,Electric,"23587, 23588, 24696",D1319 8212,With accessoriesWith anti-squeal shimWith piston clip,
SKODA,SUPERB II Estate (3T5),10/09,05/15,2.0 TDI 16V,10/09,05/15,103,140,Brake pads,Prime Ceramic,P85146N,,20mm,66 - 72mm,155mm,,,,,,,Teves,Electric,"23587, 23588, 24696",D1319 8212,With accessoriesWith anti-squeal shimWith piston clip,
SKODA,SUPERB II Estate (3T5),10/09,05/15,2.0 TDI 16V,10/09,05/15,103,140,Brake pads,Xtra,P 85 146X,,20mm,66 - 72mm,155mm,,,,,,,Teves,Electric,"23587, 23588, 24696",D1319 8212,With accessoriesWith anti-squeal shimWith piston clip,
SKODA,SUPERB II Estate (3T5),10/09,05/15,2.0 TDI 16V,10/09,05/15,103,140,Brake pads,Prime,P 85 073,,17mm,57mm,106mm,,,,,,,Lucas,Prepared for wear indicator,23914,D1108 8213,With accessoriesWith anti-squeal shimWith brake caliper bolts,
SKODA,SUPERB II Estate (3T5),10/09,05/15,2.0 TDI 16V,10/09,05/15,103,140,Brake pads,Prime Ceramic,P85073N,,17mm,57mm,106mm,,,,,,,Lucas,Prepared for wear indicator,23914,D1108 8213,With accessoriesWith anti-squeal shimWith brake caliper bolts,
SKODA,SUPERB II Estate (3T5),10/09,05/15,2.0 TDI 16V,10/09,05/15,103,140,Brake pads,Xtra,P 85 073X,,17mm,57mm,106mm,,,,,,,Lucas,Prepared for wear indicator,23914,D1108 8213,With accessoriesWith anti-squeal shimWith brake caliper bolts,
SKODA,SUPERB II Estate (3T5),10/09,05/15,2.0 TDI 16V,10/09,05/15,103,140,Brake pads,Prime,P 85 114,,18mm,53mm,109mm,,,,,,,Bosch,Without,24563,D1456 8656,With accessoriesWith anti-squeal shimWith brake caliper bolts,
SKODA,SUPERB II Estate (3T5),10/09,05/15,2.0 TDI 16V,10/09,05/15,103,140,Brake pads,Prime Ceramic,P85114N,,18mm,53mm,109mm,,,,,,,Bosch,Without,24563,D1456 8656,With accessoriesWith anti-squeal shimWith brake caliper bolts,
SKODA,SUPERB II Estate (3T5),10/09,05/15,2.0 TDI 16V,10/09,05/15,103,140,Brake pads,Xtra,P 85 114X,,18mm,53mm,109mm,,,,,,,Bosch,Without,24563,D1456 8656,With accessoriesWith anti-squeal shimWith brake caliper bolts,
SKODA,SUPERB II Estate (3T5),10/09,05/15,2.0 TDI 16V 4x4,11/10,05/15,103,140,Brake discs,Prime,09.9772.11,312mm,25mm,50mm,,5,Ventilated,65mm,22mm,120Nm,2,,,,,,
SKODA,SUPERB II Estate (3T5),10/09,05/15,2.0 TDI 16V 4x4,11/10,05/15,103,140,Brake discs,Max,09.9772.75,312mm,25mm,50mm,,5,Ventilated,65mm,22mm,120Nm,2,,,,,,
SKODA,SUPERB II Estate (3T5),10/09,05/15,2.0 TDI 16V 4x4,11/10,05/15,103,140,Brake discs,Xtra,09.9772.1X,312mm,25mm,50mm,,5,Ventilated,65mm,22mm,120Nm,2,,,,,,
SKODA,SUPERB II Estate (3T5),10/09,05/15,2.0 TDI 16V 4x4,11/10,05/15,103,140,Brake discs,Sport,09.9772.1S,312mm,25mm,50mm,,5,Ventilated,65mm,22mm,120Nm,2,,,,,,
SKODA,SUPERB II Estate (3T5),10/09,05/15,2.0 TDI 16V 4x4,11/10,05/15,103,140,Brake discs,Prime,09.A200.11,310mm,22mm,48mm,,5,Ventilated,65mm,20mm,120Nm,2,,,,,,
SKODA,SUPERB II Estate (3T5),10/09,05/15,2.0 TDI 16V 4x4,11/10,05/15,103,140,Brake discs,Xtra,09.A200.1X,310mm,22mm,48mm,,5,Ventilated,65mm,20mm,120Nm,2,,,,,,
